BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
22-14239,,,,False,False,,False,True,False,CF_NIV_SUIV,,
22-14646,Aucune clause de garantie financière prévue.,Prestations réglées par un prix global forfaitaire Prix actualisables. Aucune avance prévue. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : L'opération est financée par les crédits inscrits au budget,Aucune forme de groupement imposée à l'attributaire du marché.,False,False,,False,False,False,CF_NIV_SUIV,,
22-15717,Il est prévu une retenue de garantie,Le financement est assuré exclusivement par des ressources budgétaires propres du ministèredes Armées.Modalités de paiement : Acompte avec projet de décompte et décompte général.Prix révisable par formule représentative.le délai global de paiement est de 30 jours maximum. Le mode de règlement sera le virement par mandat administratif.Avance en faveur des PME : 30%.,"Le marché sera passé avec un entrepreneur unique ou avec un groupement dont la forme est laissée librement au choix des candidats. Par ailleurs, les candidats devront impérativement proposer une répartition des prestations entre cotraitants.En application de l'article R.2342-13 du décret no 2018-1075 du 3 décembre 2018 portant partie réglementaire du code de la commande publique, les candidats peuvent modifier la composition des groupements et en constituer de nouveaux entre la remise des candidatures et la remise des offres initiales.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
22-15798,,"financement sur fonds propres, au titre du budget fonctionnement.Les sommes dues au(x) titulaire(s) du marché seront payées dans un délai global de 50 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.",le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché (voir détail au RC).,False,False,,False,True,True,CF_NIV_SUIV,,
22-16090,"Une retenue de garantie de 5,0 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque acompte par le comptable assignataire des paiements.Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande ou, si les deux parties en sont d'accord, par une caution personnelle et solidaire.",Prix forfaitaires révisables mensuellement. Règlement des comptes selon les modalités du CCAG Travaux. Le délai global de paiement est de 30 jours.,"L'entité adjudicatrice ne souhaite imposer aucune forme de groupement à l'attributaire du marché. Toutefois, en cas de groupement conjoint, le mandataire sera solidaire des autres membres du groupement.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements",False,False,,False,True,False,CF_NIV_SUIV,,
22-16092,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16133,aucune clause de garantie financière prévue. Aucune garantie financière prévue en contrepartie du versement de l'avance.,"Les prestations seront rémunérées par application aux quantités réellement exécutées des prix unitaires fixés dans le bordereau des prix. Prix révisables annuellement. Avance de 10,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours.",aucune forme de groupement imposée à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,,
22-16137,,,Aucune forme n'est imposée au groupement,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16163,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16246,Néant,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16252,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16255,,,,False,False,,False,True,False,CF_NIV_SUIV,,
22-16266,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16325,,Le délai global de paiement des prestations est fixé à 30 jours.Règlement par par acomptes mensuels.Modalités de financement des prestations : sur fonds propres.Les prestations sont traitées à prix forfaitaires.,"Après attribution, aucune forme de groupement ne sera exigée.La même entreprise ne peut pas présenter pour le marché ou un de ses lots plusieurs offres, en agissant à la fois :en qualité de candidat individuel et de membre d'un ou plusieurs groupements ;en qualité de membre de plusieurs groupements.",False,False,,False,True,True,CF_NIV_SUIV,,
22-16332,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16374,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
22-16399,,"Le délai global de paiement ne pourra excéder 30 jours ;(Le décret no 2013-269 du 29 mars 2013 étend le délai maximum de 30 jours à l'ensemble des contrats de la commande publique, il prévoit le versement automatique des intérêts de retard et d'une indemnité forfaitaire de 40 euros. Une synthèse du nouveau dispositif réglementaire a été publiée le 15 mars 2013.)Les règlements se feront par virement bancaire (mandat administratif) ;- Les crédits nécessaires au financement de l'opération seront inscrits pour chaque période dans les comptes du CCAS de Cannes au budget annuel ;- Financement sur fonds propres ;- Prix unitaires appliqués aux travaux et prestations réellement exécutées et fournitures réellement livrées.",Confère Règlement de la consultation,False,False,,False,True,False,CF_NIV_SUIV,,
22-16404,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16422,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16459,Aucune garantie ne sera exigée,"Les sommes dues au(x) titulaire(s), seront payées dans le délai global de 30 jours conformément à l'article R.2192-10 du Code de la commande publique. Ce délai court à compter de la date de réception de la demande de paiement du titulaire par les services de l'acheteur.Délai global de paiement 30 jours.Marché financé sur les fonds propres de la collectivité.Conditions du CCAG/FCS","Les candidats peuvent présenter une offre en qualité de candidat individuel, ou en qualité de membre d'un ou plusieurs groupements. Aucune forme de groupement n'est imposée par l'acheteur. Un même mandataire ne pourra représenter plus d'un groupement",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16475,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16483,Modalités concernant les garanties et cautions détaillées dans le règlement de la consultation,financement sur fonds propres suivant les règles de la comptabilité publique. Délai global de paiement de 30 jours à compter de la date de réception des factures ou de demandes de paiement équivalentes (paiement par acompte sur présentation des livrables).,Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.,False,False,,False,True,True,CF_NIV_SUIV,,
22-16486,,,"Forme du groupement : L'appel de candidatures est ouvert à tout groupement solidaire comprenant au moins: - un architecte qui sera obligatoirement mandataire du groupement ;- un ou plusieurs bureaux d'études techniques comprenant au moins les compétences dans le domaine de la construction : fluides, structure, VRD;- un OPC ;- un économiste de la construction ;- un bureau d'études ACV (RE2020) ;- un bureau d'études commissionnement ;- un bureau d'études photovoltaïque.Les compétences ACV et commissionnement sont intégrées à l'équipe de maitrise d'oeuvre. Elles peuvent être réalisées par un même bureau d'études. Cependant, ces compétences doivent être indépendantes des autres compétences confiées à l'équipe de maitrise d'oeuvre pour être impartiales. L'objectif est d'avoir une analyse critique et constructive au sein de l'équipe de maitrise d'oeuvre, et éviter des arbitrages en position contradictoire de "" juge et partie "". À l'issue de la consultation, il ne sera versé aucune prime aux candidats non retenus, étant donné qu'aucune remise de prestation n'est demandée dans cette procédure adaptée.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16503,,Caractéristiques des prix : Prix Global et Forfaitaire. Modalités de variation des prix : Révision Périodique.Trimestrielle. Modalité de règlement des comptes : selon les modalités du C.C.A.G.-P.I. Il ne sera pas versé d'avance; Le délai global de paiement est de 30 jours. Modalités de financements : Financement sur les crédits ouverts au budget,"En cas de groupement, la forme imposée après attribution par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Il est interdit aux candidats de présenter plusieurs offres en agissant en qualité de candidats individuels et de membres d'un ou plusieurs groupements. Les candidats retenus pour cette consultation se présentent sous la forme d'une équipe pluridisciplinaire dotée des compétences nécessaires à la réalisation des études.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16508,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16513,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16539,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16604,,- Financement : Fonds propres du CMT - Paiement :  . Virement administratif . Délai global de paiement : 30 jours . Règlement effectué sur facture et après service fait. - Prix ferme,,False,False,,False,True,True,CF_NIV_SUIV,,
22-16620,Néant,Fonds propres,"Dans le cas d'une candidature et d'une offre présentées par un groupement, le mandataire assure la sécurité et l'authenticité des informations transmises au nom des membres du groupement.L'acheteur n'exige pas que les groupements d'opérateurs économiques adoptent une forme juridique déterminée après l'attribution du marché.Il sera exigé du mandataire d'un groupement conjoint qu'il soit solidaire de chacun des membres de ce groupement.La même entreprise peut présenter pour le marché plusieurs candidatures en agissant à la fois :o en qualité de candidat individuel et de membre d'un ou plusieurs groupements ;o en qualité de membre de plusieurs groupements",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16622,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16681,,Crédits départementaux : Chapitre 011 Nature 611 Fonction 94Délai de paiement : 30 jours,"Le marché pourra être attribué à une seule entreprise ou à un groupement d'entreprisesSi le marché est attribué à un groupement conjoint, le mandataire conjoint sera solidaire de chacun des membres du groupementIl n'est pas possible de présenter pour le marché plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, ni en qualité de membres de plusieurs groupements",False,False,,False,False,True,CF_NIV_SUIV,,
22-16693,,,,False,False,,False,False,True,CF_NIV_SUIV,,
22-16753,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
22-16774,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
